hs_code,HS_NAME,FIPS,LOCALE,HS_STATE,CBSA,NMCBSA,CSA,NMCSA,sem_5,sem_6,sem_8,sem_9,sem_11,sem_12,sem_14,sem_15,sem_17,sem_18,sem_20,sem_21,sem_23,sem_24,sem_26,sem_27,sem_29,sem_30,sem_32,sem_33
N143703,GUILFORD HIGH SCHOOL,F17201,12,IL,40420,"Rockford, IL",466,"Rockford-Freeport-Rochelle, IL",3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
N143705,HARLEM SENIOR HIGH SCHOOL,F17201,21,IL,40420,"Rockford, IL",466,"Rockford-Freeport-Rochelle, IL",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
N143709,ROCKFORD LUTHERAN HIGH SCHOOL,F17201,12,IL,40420,"Rockford, IL",466,"Rockford-Freeport-Rochelle, IL",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
N143712,THOMAS JEFFERSON HIGH SCHOOL,F17201,12,IL,40420,"Rockford, IL",466,"Rockford-Freeport-Rochelle, IL",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N143720,ALLEMAN HIGH SCHOOL,F17161,13,IL,19340,"Davenport-Moline-Rock Island, IA-IL",209,"Davenport-Moline, IA-IL",4,0,1,0,3,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0
N143724,ROCKFORD CHRISTIAN SCHOOLS,F17201,12,IL,40420,"Rockford, IL",466,"Rockford-Freeport-Rochelle, IL",2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
N143725,ROCK ISLAND HIGH SCHOOL,F17161,13,IL,19340,"Davenport-Moline-Rock Island, IA-IL",209,"Davenport-Moline, IA-IL",5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0
N143735,HONONEGAH COMMUNITY HIGH SCHOOL,F17201,23,IL,40420,"Rockford, IL",466,"Rockford-Freeport-Rochelle, IL",2,0,5,0,2,0,3,0,1,0,4,0,2,0,3,0,4,0,7,0
N143736,ROLLING MEADOWS HIGH SCHOOL,F17031,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",6,1,3,0,3,0,1,0,3,0,4,0,1,0,0,0,6,0,2,0
N143760,ROUND LAKE SENIOR HIGH SCHOOL,F17097,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
N143775,RUSHVILLE HIGH SCHOOL,F17169,33,IL,N,Non_CBSA,N,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N143784,SOUTH ELGIN HIGH SCHOOL,F17089,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",6,0,12,0,8,0,4,0,3,0,3,0,3,0,1,0,0,0,0,0
N143795,SAINT CHARLES EAST HIGH SCHOOL,F17089,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",11,0,11,0,4,0,7,1,6,0,8,0,10,0,3,0,7,1,4,0
N143796,ST CHARLES NORTH HIGH SCHOOL,F17089,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",7,0,4,0,7,0,12,0,8,0,7,0,8,0,12,0,4,0,11,0
N143815,ST. JOSEPH-OGDEN HIGH SCHOOL,F17019,42,IL,16580,"Champaign-Urbana, IL",169,"Champaign-Urbana-Danville, IL",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N143855,SCALES MOUND HIGH SCHOOL,F17085,42,IL,N,Non_CBSA,N,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N143857,SCHAUMBURG HIGH SCHOOL,F17031,13,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",5,0,3,0,0,0,0,0,2,0,3,0,5,0,3,0,0,0,2,0
N143865,SENECA HIGH SCHOOL,F17099,42,IL,36837,"Ottawa, IL",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N143880,INDIAN CREEK HIGH SCHOOL,F17037,42,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
N143910,SHERRARD HIGH SCHOOL,F17161,41,IL,19340,"Davenport-Moline-Rock Island, IA-IL",209,"Davenport-Moline, IA-IL",1,0,6,0,2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0
N143926,NILES TOWNSHIP WEST HIGH SCHOOL,F17031,13,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",1,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,5,0,2,0
N143927,NILES NORTH HIGH SCHOOL,F17031,13,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,2,0,3,0,0,0,1,0,1,0,2,0,3,0
N143930,SOMONAUK HIGH SCHOOL,F17037,31,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N143939,THORNWOOD HIGH SCHOOL,F17031,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N143955,SPRINGFIELD SOUTHEAST HIGH SCHOOL,F17167,12,IL,44100,"Springfield, IL",522,"Springfield-Jacksonville-Lincoln, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
N143965,SACRED HEART GRIFFIN HIGH SCHOOL,F17167,12,IL,44100,"Springfield, IL",522,"Springfield-Jacksonville-Lincoln, IL",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
N143975,SPRINGFIELD HIGH SCHOOL,F17167,12,IL,44100,"Springfield, IL",522,"Springfield-Jacksonville-Lincoln, IL",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N143985,HALL HIGH SCHOOL,F17011,32,IL,36837,"Ottawa, IL",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N144005,NEWMAN CENTRAL CATHOLIC HIGH SCHOOL,F17195,32,IL,44580,"Sterling, IL",221,"Dixon-Sterling, IL",1,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0
N144010,STERLING HIGH SCHOOL,F17195,32,IL,44580,"Sterling, IL",221,"Dixon-Sterling, IL",1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,0
N144020,STILLMAN VALLEY HIGH SCHOOL,F17141,41,IL,40300,"Rochelle, IL",466,"Rockford-Freeport-Rochelle, IL",2,0,0,0,2,0,0,0,0,0,5,0,0,0,1,0,2,0,0,0
N144030,STOCKTON HIGH SCHOOL,F17085,43,IL,N,Non_CBSA,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N144040,STREATOR TOWNSHIP HIGH SCHOOL,F17099,32,IL,36837,"Ottawa, IL",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N144065,SYCAMORE HIGH SCHOOL,F17037,23,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,2,0,4,0,2,0,2,0,6,0,0,0,0,0,0,0,2,0
N144070,V I T SENIOR HIGH SCHOOL,F17057,43,IL,15900,"Canton, IL",427,"Peoria-Canton, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N144093,ROCKRIDGE HIGH SCHOOL,F17161,42,IL,19340,"Davenport-Moline-Rock Island, IA-IL",209,"Davenport-Moline, IA-IL",1,0,1,0,4,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0
N144095,TAYLORVILLE HIGH SCHOOL,F17021,32,IL,45380,"Taylorville, IL",522,"Springfield-Jacksonville-Lincoln, IL",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N144117,VICTOR J ANDREW HIGH SCHOOL,F17031,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",1,0,2,0,3,0,4,0,1,0,0,0,1,0,2,0,1,0,1,0
N144118,TINLEY PARK HIGH SCHOOL,F17031,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
N144130,UNITY HIGH SCHOOL,F17019,41,IL,16580,"Champaign-Urbana, IL",169,"Champaign-Urbana-Danville, IL",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
N144145,STARK COUNTY HIGH SCHOOL,F17175,42,IL,37900,"Peoria, IL",427,"Peoria-Canton, IL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N144155,TREMONT HIGH SCHOOL,F17179,41,IL,37900,"Peoria, IL",427,"Peoria-Canton, IL",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
N144170,TUSCOLA HIGH SCHOOL,F17041,32,IL,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
N144195,VALMEYER HIGH SCHOOL,F17133,42,IL,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N144214,VERNON HILLS HIGH SCHOOL,F17097,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",2,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0
N144232,WILLOWBROOK HIGH SCHOOL,F17043,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0
N144270,WARRENSBURG-LATHAM HIGH SCHOOL,F17115,41,IL,19500,"Decatur, IL",N,N,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
N144285,WASHINGTON COMMUNITY HIGH SCHOOL,F17179,21,IL,37900,"Peoria, IL",427,"Peoria-Canton, IL",0,0,3,0,1,0,2,0,6,0,1,0,5,0,3,0,9,0,1,0
N144290,WATERLOO HIGH SCHOOL,F17133,31,IL,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
N144310,WAUCONDA HIGH SCHOOL,F17097,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",3,0,1,0,6,0,0,0,0,0,2,0,5,0,2,0,0,0,2,0
N144322,WAUKEGAN HIGH SCHOOL,F17097,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N144350,COMMUNITY HIGH SCHOOL 94,F17043,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",1,0,1,0,2,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0
N144363,WESTMONT HIGH SCHOOL,F17043,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
N144380,WHEATON-WARRENVILLE SOUTH HIGH SCHOOL,F17043,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",4,0,3,0,7,0,0,0,2,0,1,0,4,0,1,0,6,0,3,0
N144383,ST FRANCIS HIGH SCHOOL,F17043,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,1,0,1,0
N144385,WHEATON ACADEMY,F17043,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
N144386,WHEATON NORTH HIGH SCHOOL,F17043,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",2,0,6,0,3,0,2,0,0,0,2,0,1,0,2,0,1,0,1,0
N144387,WHEELING HIGH SCHOOL,F17031,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
N144395,WILLIAMSFIELD HIGH SCHOOL,F17095,42,IL,23660,"Galesburg, IL",N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N144400,WILLIAMSVILLE HIGH SCHOOL,F17167,22,IL,44100,"Springfield, IL",522,"Springfield-Jacksonville-Lincoln, IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N144403,LOYOLA ACADEMY,F17031,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0
N144410,WILMINGTON HIGH SCHOOL,F17197,41,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N144425,WINNEBAGO HIGH SCHOOL,F17201,41,IL,40420,"Rockford, IL",466,"Rockford-Freeport-Rochelle, IL",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0
N144430,NEW TRIER TOWNSHIP HIGH SCHOOL,F17031,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",3,0,0,0,2,0,4,0,2,0,2,0,0,0,2,0,3,0,5,0
N144455,ALWOOD HIGH SCHOOL,F17073,42,IL,19340,"Davenport-Moline-Rock Island, IA-IL",209,"Davenport-Moline, IA-IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N144460,WOODLAWN COMMUNITY HIGH SCHOOL,F17081,42,IL,34500,"Mount Vernon, IL",N,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N144463,METRO-EAST LUTHERAN HIGH SCHOOL,F17119,21,IL,41180,"St. Louis, MO-IL",476,"St. Louis-St. Charles-Farmington, MO-IL",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N144470,WOODSTOCK HIGH SCHOOL,F17111,31,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
N144475,MARIAN CENTRAL CATHOLIC HIGH SCHOOL,F17111,31,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,1,0,5,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0
N144479,WOODSTOCK NORTH HIGH SCHOOL,F17111,41,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,0
N144505,YORKVILLE HIGH SCHOOL,F17093,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",6,0,3,0,2,0,2,0,3,0,9,0,3,0,5,0,4,0,3,0
N144515,ZION-BENTON TOWNSHIP HIGH SCHOOL,F17097,21,IL,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N150075,HAMILTON HEIGHTS HIGH SCHOOL,F18057,21,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N150215,BLOOMINGTON HIGH SCHOOL SOUTH,F18105,13,IN,14020,"Bloomington, IN",144,"Bloomington-Bedford, IN",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N150219,INDIANA UNIVERSITY HIGH SCHOOL,F18105,13,IN,14020,"Bloomington, IN",144,"Bloomington-Bedford, IN",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N150270,TRITON JUNIOR-SENIOR HIGH SCHOOL,F18099,42,IN,38500,"Plymouth, IN",515,"South Bend-Elkhart-Mishawaka, IN-MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
N150445,CARMEL HIGH SCHOOL,F18057,12,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N150500,CHESTERTON HIGH SCHOOL,F18127,21,IN,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N150685,CROWN POINT HIGH SCHOOL,F18089,21,IN,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N150695,CULVER ACADEMICS,F18099,42,IN,38500,"Plymouth, IN",515,"South Bend-Elkhart-Mishawaka, IN-MI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N150740,DANVILLE COMMUNITY HIGH SCHOOL,F18063,21,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N151035,FOREST PARK JR-SR HIGH,F18037,42,IN,27540,"Jasper, IN",N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N151220,GARRETT HIGH SCHOOL,F18033,31,IN,12140,"Auburn, IN",258,"Fort Wayne-Huntington-Auburn, IN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N151390,CENTER GROVE HIGH SCHOOL,F18081,21,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N151440,BISHOP NOLL INSTITUTE,F18089,NA,IN,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N151449,HAMMOND ACADEMY SCIENCE/TECH,F18089,NA,IN,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N151585,CARROLL HIGH SCHOOL,F18003,41,IN,23060,"Fort Wayne, IN",258,"Fort Wayne-Huntington-Auburn, IN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N151647,AVON HIGH SCHOOL,F18063,21,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N151717,NORTH CENTRAL HIGH SCHOOL,F18097,11,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N151724,PERRY MERIDIAN HIGH SCHOOL,F18097,11,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N151906,CENTRAL CATHOLIC JR SR HIGH SCHOOL,F18157,13,IN,29200,"Lafayette-West Lafayette, IN",320,"Lafayette-West Lafayette-Frankfort, IN",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N152225,MARTINSVILLE HIGH SCHOOL,F18109,31,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N152295,NORTHRIDGE HIGH SCHOOL,F18039,41,IN,21140,"Elkhart-Goshen, IN",515,"South Bend-Elkhart-Mishawaka, IN-MI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N152347,PENN HIGH SCHOOL,F18141,21,IN,43780,"South Bend-Mishawaka, IN-MI",515,"South Bend-Elkhart-Mishawaka, IN-MI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N152489,MUNSTER HIGH SCHOOL,F18089,21,IN,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
N152510,PIKE HIGH SCHOOL,F18097,11,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N152520,NEW PRAIRIE HIGH SCHOOL,F18091,42,IN,33140,"Michigan City-La Porte, IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N152613,ST THEODORE GUERIN HIGH SCHOOL,F18057,21,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N153112,LAKE CENTRAL HIGH SCHOOL,F18089,21,IN,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N153205,SHERIDAN HIGH SCHOOL,F18057,41,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N153260,JOHN ADAMS HIGH SCHOOL,F18141,12,IN,43780,"South Bend-Mishawaka, IN-MI",515,"South Bend-Elkhart-Mishawaka, IN-MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N153566,VICTORY CHRISTIAN ACADEMY INC,F18127,21,IN,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N153775,WESTVILLE HIGH SCHOOL,F18091,31,IN,33140,"Michigan City-La Porte, IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N153890,YORKTOWN HIGH SCHOOL,F18035,23,IN,34620,"Muncie, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N153907,PURDUE POLYTECHNIC HIGH SCHOOL,F18097,NA,IN,26900,"Indianapolis-Carmel-Greenwood, IN",294,"Indianapolis-Carmel-Muncie, IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N154444,ILLIANA CHRISTIAN HIGH SCHOOL,F18089,NA,IN,16980,"Chicago-Naperville-Elgin, IL-IN",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N160000,ACKLY-GENEVA-WELLSBURG-STEAMB HIGH SCHOOL,F19083,42,IA,N,Non_CBSA,N,N,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0
N160001,ISAAC NEWTON CHRISTIAN ACADEMY,F19113,12,IA,16300,"Cedar Rapids, IA",168,"Cedar Rapids-Iowa City, IA",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
N160003,DES MOINES VIRTUAL CAMPUS,F19153,NA,IA,19780,"Des Moines-West Des Moines, IA",218,"Des Moines-West Des Moines-Ames, IA",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
N160009,NORTHWEST HIGH SCHOOL,F19049,NA,IA,19780,"Des Moines-West Des Moines, IA",218,"Des Moines-West Des Moines-Ames, IA",0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,13,0,14,0
N160010,ADEL-DESOTO-MINBURN HIGH SCHOOL,F19049,31,IA,19780,"Des Moines-West Des Moines, IA",218,"Des Moines-West Des Moines-Ames, IA",5,0,2,0,6,0,3,0,4,0,5,0,2,0,5,0,8,0,5,0
N160011,LIBERTY HIGH SCHOOL,F19103,41,IA,26980,"Iowa City, IA",168,"Cedar Rapids-Iowa City, IA",0,0,0,0,0,0,0,0,4,0,5,0,7,0,4,0,8,0,9,0
N160015,EAST UNION COMMUNITY SCHOOL,F19175,42,IA,N,Non_CBSA,N,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N160030,AKRON-WESTFIELD SENIOR HIGH SCHOOL,F19149,42,IA,30180,"Le Mars, IA",512,"Sioux City-Le Mars, IA-NE-SD",0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,4,0
N160040,ALBIA HIGH SCHOOL,F19135,43,IA,N,Non_CBSA,N,N,2,0,1,0,2,0,2,0,3,0,3,0,2,0,1,0,2,0,0,0
N160055,ALBURNETT JUNIOR-SENIOR HIGH SCHOOL,F19113,41,IA,16300,"Cedar Rapids, IA",168,"Cedar Rapids-Iowa City, IA",0,0,2,0,1,0,1,0,1,0,0,0,0,0,2,0,4,0,2,0
N160068,ALGONA HIGH SCHOOL,F19109,41,IA,N,Non_CBSA,N,N,3,0,0,0,1,0,1,0,2,0,1,0,2,0,5,0,5,0,1,0
N160070,BISHOP GARRIGAN HIGH SCHOOL,F19109,33,IA,N,Non_CBSA,N,N,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0
N160080,NORTH POLK JUNIOR-SENIOR HIGH SCHOOL,F19153,41,IA,19780,"Des Moines-West Des Moines, IA",218,"Des Moines-West Des Moines-Ames, IA",3,0,5,0,4,0,4,0,8,0,6,0,6,0,0,0,8,0,9,0
N160105,ALTA SENIOR HIGH SCHOOL,F19021,42,IA,44740,"Storm Lake, IA",N,N,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
N160140,AMES HIGH SCHOOL,F19169,13,IA,11180,"Ames, IA",218,"Des Moines-West Des Moines-Ames, IA",17,1,21,2,24,0,26,0,22,1,15,0,10,1,15,1,24,0,20,0
N160145,ANAMOSA HIGH SCHOOL,F19105,32,IA,16300,"Cedar Rapids, IA",168,"Cedar Rapids-Iowa City, IA",3,0,0,0,2,0,0,0,2,0,2,0,1,0,1,0,1,0,2,0
N160156,IOWA CONNECTIONS ACADEMY,F19029,NA,IA,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
